2014-03-16 13:38:02,402 [9] INFO  YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesSupplierService - Exiting Search;27d33f9c-900a-40fd-bce3-d2b5b4bd9c4b;236.0135 ms

2014-03-16 13:38:02,402 [9] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:02,403 [9] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:02,403 [9] DEBUG Spring.Data.NHibernate.SessionFactoryUtils - Closing Hibernate Session

2014-03-16 13:38:02,403 [9] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:02,714 [10] INFO  YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesBarService - Entering Search;49404736-b937-48a5-93e3-0ea1ae07a0b6;c=YiQiWorkFlow.Domain.Basement.SearchDtoBase`1[YiQiWorkFlow.Domain.Fb.FbGoodsArchivesBar]

2014-03-16 13:38:02,715 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - session instance requested - opening new session

2014-03-16 13:38:02,715 [10] DEBUG Spring.Data.NHibernate.SessionFactoryUtils - Opening Hibernate Session

2014-03-16 13:38:02,716 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Found thread-bound Session [NHibernate.Impl.SessionImpl] for Hibernate transaction

2014-03-16 13:38:02,717 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Using transaction object [Spring.Data.NHibernate.HibernateTransactionManager+HibernateTransactionObject]

2014-03-16 13:38:02,717 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Creating new transaction with name [YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesBarService.Search]:PROPAGATION_Required,ISOLATION_ReadCommitted

2014-03-16 13:38:02,719 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Exposing Hibernate transaction as ADO transaction [System.Data.SqlClient.SqlConnection]

2014-03-16 13:38:02,739 [10] DEBUG NHibernate.SQL - select cast(count(*) as INT) as col_0_0_ from dbo.fb_goods_archives_bar fbgoodsarc0_ where fbgoodsarc0_.goods_code like ('%'+@p0+'%');@p0 = '13949482803624204' [Type: String (4000)]

2014-03-16 13:38:02,755 [10] DEBUG NHibernate.SQL - select TOP (@p0) fbgoodsarc0_.Id as Id73_, fbgoodsarc0_.goods_code as goods2_73_, fbgoodsarc0_.goods_bar_code as goods3_73_, fbgoodsarc0_.goods_bar_name as goods4_73_, fbgoodsarc0_.pack_unit_code as pack5_73_, fbgoodsarc0_.pack_coef as pack6_73_, fbgoodsarc0_.qty_type as qty7_73_, fbgoodsarc0_.price_type as price8_73_, fbgoodsarc0_.sale_price as sale9_73_, fbgoodsarc0_.vip_price as vip10_73_, fbgoodsarc0_.trade_price as trade11_73_, fbgoodsarc0_.push_rate as push12_73_, fbgoodsarc0_.if_main_bar as if13_73_, fbgoodsarc0_.if_examine as if14_73_ from dbo.fb_goods_archives_bar fbgoodsarc0_ where fbgoodsarc0_.goods_code like ('%'+@p1+'%');@p0 = 10 [Type: Int32 (0)], @p1 = '13949482803624204' [Type: String (4000)]

2014-03-16 13:38:02,759 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Committing Hibernate transaction on Session [NHibernate.Impl.SessionImpl]

2014-03-16 13:38:02,760 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Not closing pre-bound Hibernate Session [NHibernate.Impl.SessionImpl] after transaction

2014-03-16 13:38:02,760 [10] INFO  YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesBarService - Exiting Search;49404736-b937-48a5-93e3-0ea1ae07a0b6;46.0026 ms

2014-03-16 13:38:02,761 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Trying to close SessionScope

2014-03-16 13:38:02,761 [10] DEBUG Spring.Data.NHibernate.Support.OpenSessionInViewModule - Closing single Hibernate Session in SessionScope

2014-03-16 13:38:02,762 [10] DEBUG Spring.Data.NHibernate.SessionFactoryUtils - Closing Hibernate Session

2014-03-16 13:38:02,762 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - Closed LazySessionHolder

2014-03-16 13:38:02,849 [10] INFO  YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesPhotoService - Entering Search;cbd438f9-e988-4415-bfdb-c488b89f6ed5;c=YiQiWorkFlow.Domain.Basement.SearchDtoBase`1[YiQiWorkFlow.Domain.Fb.FbGoodsArchivesPhoto]

2014-03-16 13:38:02,849 [10] DEBUG Spring.Data.NHibernate.Support.SessionScope+LazySessionHolder - session instance requested - opening new session

2014-03-16 13:38:02,849 [10] DEBUG Spring.Data.NHibernate.SessionFactoryUtils - Opening Hibernate Session

2014-03-16 13:38:02,850 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Found thread-bound Session [NHibernate.Impl.SessionImpl] for Hibernate transaction

2014-03-16 13:38:02,850 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Using transaction object [Spring.Data.NHibernate.HibernateTransactionManager+HibernateTransactionObject]

2014-03-16 13:38:02,850 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Creating new transaction with name [YiQiWorkFlow.Application.Service.Fb.FbGoodsArchivesPhotoService.Search]:PROPAGATION_Required,ISOLATION_ReadCommitted

2014-03-16 13:38:02,852 [10] DEBUG Spring.Data.NHibernate.HibernateTransactionManager - Exposing Hibernate transaction as ADO transaction [System.Data.SqlClient.SqlConnection]

2014-03-16 13:38:02,862 [10] DEBUG NHibernate.SQL - select cast(count(*) as INT) as col_0_0_ from dbo.fb_goods_archives_photo fbgoodsarc0_ where fbgoodsarc0_.goods_code like ('%'+@p0+'%');@p0 = '13949482803624204' [Type: String (4000)]

